,organization,industry,section,gri_l1,gri_l2,sim_score,gri_desc
103,lloyds,finances,lloyds-sustainability-2023-78,gri_2,gri_2-2,0.432081521,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
104,lloyds,finances,lloyds-sustainability-2023-78,gri_2,gri_2-22,0.421441436,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
105,lloyds,finances,lloyds-sustainability-2023-78,gri_307,gri_307-1,0.417741179,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
106,lloyds,finances,lloyds-sustainability-2023-80,gri_2,gri_2-22,0.431810915,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
107,lloyds,finances,lloyds-sustainability-2023-80,gri_2,gri_2-2,0.417806566,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
108,lloyds,finances,lloyds-sustainability-2023-81,gri_2,gri_2-24,0.425700098,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
109,lloyds,finances,lloyds-sustainability-2023-81,gri_2,gri_2-29,0.416531801,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
110,lloyds,finances,lloyds-sustainability-2023-81,gri_2,gri_2-23,0.404392332,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
111,lloyds,finances,lloyds-sustainability-2023-82,gri_201,gri_201-2,0.424544334,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
112,lloyds,finances,lloyds-sustainability-2023-82,gri_2,gri_2-22,0.420287251,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
113,lloyds,finances,lloyds-sustainability-2023-82,gri_2,gri_2-25,0.409266472,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
114,lloyds,finances,lloyds-sustainability-2023-83,gri_2,gri_2-2,0.642102659,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
115,lloyds,finances,lloyds-sustainability-2023-83,gri_2,gri_2-22,0.640131712,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
116,lloyds,finances,lloyds-sustainability-2023-83,gri_2,gri_2-25,0.587668657,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
117,lloyds,finances,lloyds-sustainability-2023-83,gri_2,gri_2-27,0.583720446,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
118,lloyds,finances,lloyds-sustainability-2023-83,gri_2,gri_2-29,0.526599109,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
119,lloyds,finances,lloyds-sustainability-2023-83,gri_201,gri_201-2,0.451536119,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
120,lloyds,finances,lloyds-sustainability-2023-83,gri_304,gri_304-2,0.439624906,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
121,lloyds,finances,lloyds-sustainability-2023-84,gri_2,gri_2-2,0.535887241,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
122,lloyds,finances,lloyds-sustainability-2023-84,gri_2,gri_2-22,0.492526472,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
123,lloyds,finances,lloyds-sustainability-2023-84,gri_308,gri_308-2,0.455153108,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
